line_id,timestamp,label,is_anomaly_label,content,template_id,template,dataset
446,2005-06-26 09:37:36.335874,-,False,program interrupt: imprecise exception......0,16,program interrupt: <*> <*>,BGL
447,2005-06-26 10:28:24.350248,-,False,generating core.14700,5,generating <*>,BGL
448,2005-06-26 10:28:59.279042,-,False,program interrupt,45,program interrupt,BGL
449,2005-06-26 10:29:15.890436,-,False,program interrupt,45,program interrupt,BGL
450,2005-06-26 10:29:31.819506,-,False,instruction address: 0x0062fe04,13,instruction address: <*>,BGL
451,2005-06-26 10:30:51.645473,-,False,exception syndrome register: 0x08000000,17,exception syndrome register: <*>,BGL
452,2005-06-26 10:32:45.810547,-,False,program interrupt: illegal instruction......1,16,program interrupt: <*> <*>,BGL
453,2005-06-26 10:33:38.646025,-,False,program interrupt: privileged instruction...0,16,program interrupt: <*> <*>,BGL
454,2005-06-26 10:38:02.680379,-,False,data store interrupt caused by dcbf.........0,18,data store interrupt caused by <*>,BGL
455,2005-06-26 10:38:11.390037,-,False,data store interrupt caused by dcbf.........0,18,data store interrupt caused by <*>,BGL
456,2005-06-26 10:39:48.944209,-,False,auxiliary processor.........................0,23,auxiliary processor.........................0,BGL
457,2005-06-27 00:59:51.127175,-,False,"CE sym 0, at 0x1b8594e0, mask 0x40",3,CE sym <*> at <*> mask <*>,BGL
458,2005-06-28 09:53:39.479164,-,False,Node card is not fully functional,46,Node card is not fully functional,BGL
459,2005-06-28 13:17:08.922455,-,False,"CE sym 10, at 0x08e70580, mask 0x08",3,CE sym <*> at <*> mask <*>,BGL
460,2005-06-29 17:30:27.216695,-,False,generating core.1786,5,generating <*>,BGL
461,2005-06-29 17:32:42.585032,-,False,generating core.26918,5,generating <*>,BGL
462,2005-06-29 17:36:06.730195,-,False,generating core.10125,5,generating <*>,BGL
463,2005-06-29 17:37:19.696868,-,False,generating core.4230,5,generating <*>,BGL
464,2005-06-29 17:39:39.542921,-,False,generating core.179,5,generating <*>,BGL
465,2005-06-29 17:40:16.155721,-,False,generating core.1177,5,generating <*>,BGL
466,2005-06-29 17:41:12.397279,-,False,generating core.32693,5,generating <*>,BGL
467,2005-06-29 17:43:14.852439,-,False,generating core.7151,5,generating <*>,BGL
468,2005-06-29 17:43:35.753036,-,False,generating core.7023,5,generating <*>,BGL
469,2005-06-29 18:13:08.381268,-,False,344040 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
470,2005-06-29 18:20:24.553240,-,False,344040 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
471,2005-06-29 18:25:24.062292,-,False,344040 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
472,2005-06-30 08:24:51.228685,-,False,generating core.29308,5,generating <*>,BGL
473,2005-06-30 08:26:56.428983,-,False,generating core.2586,5,generating <*>,BGL
474,2005-06-30 08:27:07.043050,-,False,generating core.6040,5,generating <*>,BGL
475,2005-06-30 08:32:10.323350,-,False,generating core.16904,5,generating <*>,BGL
476,2005-06-30 08:33:25.225978,-,False,generating core.26186,5,generating <*>,BGL
477,2005-06-30 08:33:31.578264,-,False,generating core.26156,5,generating <*>,BGL
478,2005-06-30 08:33:35.910212,-,False,generating core.2112,5,generating <*>,BGL
479,2005-06-30 08:34:48.113948,-,False,generating core.23659,5,generating <*>,BGL
480,2005-06-30 08:36:03.800737,-,False,generating core.1605,5,generating <*>,BGL
481,2005-06-30 08:36:14.017177,-,False,generating core.16483,5,generating <*>,BGL
482,2005-06-30 08:38:35.958902,-,False,generating core.257,5,generating <*>,BGL
483,2005-06-30 08:40:38.831619,-,False,generating core.18751,5,generating <*>,BGL
484,2005-06-30 08:40:42.786067,-,False,generating core.22783,5,generating <*>,BGL
485,2005-06-30 08:41:25.502105,-,False,generating core.8021,5,generating <*>,BGL
486,2005-06-30 08:41:52.056302,-,False,generating core.10734,5,generating <*>,BGL
487,2005-06-30 09:18:35.440546,-,False,generating core.3613,5,generating <*>,BGL
488,2005-06-30 09:20:24.416584,-,False,generating core.1916,5,generating <*>,BGL
489,2005-06-30 09:22:58.210658,-,False,generating core.4246,5,generating <*>,BGL
490,2005-06-30 09:24:47.505143,-,False,generating core.7777,5,generating <*>,BGL
491,2005-06-30 09:25:43.591205,-,False,generating core.5935,5,generating <*>,BGL
492,2005-06-30 09:26:11.626795,-,False,generating core.8691,5,generating <*>,BGL
493,2005-06-30 09:30:21.891142,-,False,generating core.5512,5,generating <*>,BGL
494,2005-06-30 10:00:57.531545,-,False,generating core.1123,5,generating <*>,BGL
495,2005-06-30 10:00:59.776334,-,False,generating core.1641,5,generating <*>,BGL
496,2005-06-30 11:15:28.804669,-,False,"CE sym 0, at 0x1b858ca0, mask 0x40",3,CE sym <*> at <*> mask <*>,BGL
497,2005-06-30 16:24:43.164196,-,False,ciod: Error creating node map from file /p/gb2/welcome3/32k_128x256x1_8x4x4.map: Bad file descriptor,44,ciod: Error creating node map from file <*> <*> <*> <*>,BGL
498,2005-06-30 17:30:46.535444,-,False,"CE sym 0, at 0x1b858280, mask 0x40",3,CE sym <*> at <*> mask <*>,BGL
499,2005-07-01 00:03:11.095704,-,False,"CE sym 22, at 0x049af800, mask 0x02",3,CE sym <*> at <*> mask <*>,BGL
500,2005-07-01 02:23:28.948917,-,False,generating core.1165,5,generating <*>,BGL
501,2005-07-01 04:07:49.783918,-,False,generating core.23615,5,generating <*>,BGL
502,2005-07-01 04:08:59.340805,-,False,generating core.865,5,generating <*>,BGL
503,2005-07-01 04:09:08.743891,-,False,generating core.1626,5,generating <*>,BGL
504,2005-07-01 04:09:12.043520,-,False,generating core.16594,5,generating <*>,BGL
505,2005-07-01 04:10:32.786113,-,False,generating core.30586,5,generating <*>,BGL
506,2005-07-01 04:10:40.232817,-,False,generating core.18540,5,generating <*>,BGL
507,2005-07-01 04:10:46.426573,-,False,generating core.9825,5,generating <*>,BGL
508,2005-07-01 04:11:30.534564,-,False,generating core.6698,5,generating <*>,BGL
509,2005-07-01 04:14:39.846764,-,False,generating core.4525,5,generating <*>,BGL
510,2005-07-01 04:16:31.056361,-,False,generating core.28084,5,generating <*>,BGL
511,2005-07-01 04:17:01.697115,-,False,generating core.6028,5,generating <*>,BGL
512,2005-07-01 04:22:43.382322,-,False,generating core.536,5,generating <*>,BGL
513,2005-07-01 04:22:54.950859,-,False,generating core.15655,5,generating <*>,BGL
514,2005-07-01 04:23:32.012882,-,False,generating core.8628,5,generating <*>,BGL
515,2005-07-01 04:24:09.678810,-,False,generating core.12122,5,generating <*>,BGL
516,2005-07-01 04:24:12.881758,-,False,generating core.2210,5,generating <*>,BGL
517,2005-07-01 04:24:24.044042,-,False,generating core.10312,5,generating <*>,BGL
518,2005-07-01 04:25:17.269721,-,False,generating core.228,5,generating <*>,BGL
519,2005-07-01 04:25:26.994401,-,False,generating core.332,5,generating <*>,BGL
520,2005-07-01 04:26:09.649848,-,False,generating core.15740,5,generating <*>,BGL
521,2005-07-01 04:26:24.856056,-,False,generating core.3389,5,generating <*>,BGL
522,2005-07-01 08:25:20.466953,-,False,Ido chip status changed: FF:F2:9F:16:E2:23:00:0D:60:E9:1D:DC ip=10.0.0.151 v=9 t=4 status=M Fri Jul 01 08:16:53 PDT 2005,47,Ido chip status changed: FF:F2:9F:16:E2:23:00:0D:60:E9:1D:DC ip=10.0.0.151 v=9 t=4 status=M Fri Jul 01 08:16:53 PDT 2005,BGL
523,2005-07-01 11:05:31.120732,-,False,Can not get assembly information for node card,48,Can not get assembly information for node card,BGL
524,2005-07-01 16:15:10.056728,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
525,2005-07-01 16:16:02.658866,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
526,2005-07-01 16:17:51.960797,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
527,2005-07-01 16:18:08.272925,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
528,2005-07-01 16:19:01.600033,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
529,2005-07-01 16:21:05.938269,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
530,2005-07-01 16:21:38.233353,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
531,2005-07-01 16:34:30.861885,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
532,2005-07-01 16:36:16.829568,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
533,2005-07-01 16:37:14.984043,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
534,2005-07-01 16:54:59.334330,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
535,2005-07-01 16:56:25.711911,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
536,2005-07-01 16:58:30.209233,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
537,2005-07-01 16:58:34.595623,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
538,2005-07-01 16:58:52.572817,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
539,2005-07-01 16:59:14.798327,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
540,2005-07-01 17:10:44.021307,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
541,2005-07-01 17:11:01.016985,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
542,2005-07-01 17:12:48.485919,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
543,2005-07-01 17:15:55.227258,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
544,2005-07-01 17:50:52.851643,-,False,458720 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
545,2005-07-01 17:51:43.600692,-,False,458720 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
546,2005-07-01 17:52:09.980967,-,False,458720 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
547,2005-07-01 17:52:20.409124,-,False,458720 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
548,2005-07-01 17:52:48.085606,-,False,458720 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
549,2005-07-01 17:53:11.746402,-,False,458720 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
550,2005-07-01 17:53:36.360670,-,False,458720 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
551,2005-07-01 17:54:16.064998,-,False,458720 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
552,2005-07-01 18:13:33.739748,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
553,2005-07-01 18:14:07.256483,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
554,2005-07-01 18:14:26.319216,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
555,2005-07-01 18:14:47.324202,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
556,2005-07-01 18:15:25.287847,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
557,2005-07-01 18:16:14.553770,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
558,2005-07-01 18:18:03.046965,-,False,1146800 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
559,2005-07-02 17:47:02.835483,-,False,generating core.1114,5,generating <*>,BGL
560,2005-07-02 17:47:09.816142,-,False,generating core.848,5,generating <*>,BGL
561,2005-07-02 17:47:51.984240,-,False,generating core.2117,5,generating <*>,BGL
562,2005-07-02 17:48:02.615045,-,False,generating core.3293,5,generating <*>,BGL
563,2005-07-02 17:48:39.742843,-,False,generating core.1351,5,generating <*>,BGL
564,2005-07-03 20:16:12.324256,-,False,generating core.17222,5,generating <*>,BGL
565,2005-07-03 20:16:19.279199,-,False,generating core.20392,5,generating <*>,BGL
566,2005-07-03 20:16:45.820915,-,False,generating core.31006,5,generating <*>,BGL
567,2005-07-03 20:16:57.187615,-,False,generating core.20088,5,generating <*>,BGL
568,2005-07-03 20:17:22.293433,-,False,generating core.26993,5,generating <*>,BGL
569,2005-07-03 20:17:38.727762,-,False,generating core.20954,5,generating <*>,BGL
570,2005-07-03 20:22:57.506170,-,False,generating core.6139,5,generating <*>,BGL
571,2005-07-03 20:23:07.488351,-,False,generating core.10185,5,generating <*>,BGL
572,2005-07-03 20:24:11.514321,-,False,generating core.13776,5,generating <*>,BGL
573,2005-07-03 20:26:01.608125,-,False,generating core.19596,5,generating <*>,BGL
574,2005-07-03 20:26:32.492671,-,False,generating core.15557,5,generating <*>,BGL
575,2005-07-03 21:01:11.603590,-,False,generating core.4193,5,generating <*>,BGL
576,2005-07-03 21:01:18.368546,-,False,generating core.7539,5,generating <*>,BGL
577,2005-07-03 21:03:20.655726,-,False,generating core.22024,5,generating <*>,BGL
578,2005-07-03 21:04:00.795038,-,False,generating core.22905,5,generating <*>,BGL
579,2005-07-03 21:06:04.793853,-,False,generating core.24671,5,generating <*>,BGL
580,2005-07-03 21:08:22.110006,-,False,generating core.17853,5,generating <*>,BGL
581,2005-07-04 02:31:15.977001,-,False,generating core.25568,5,generating <*>,BGL
582,2005-07-04 02:33:25.435620,-,False,generating core.23080,5,generating <*>,BGL
583,2005-07-04 02:34:20.029089,-,False,generating core.9739,5,generating <*>,BGL
584,2005-07-04 02:34:58.039555,-,False,generating core.7187,5,generating <*>,BGL
585,2005-07-04 02:35:22.626530,-,False,generating core.23438,5,generating <*>,BGL
586,2005-07-04 02:36:18.807780,-,False,generating core.7881,5,generating <*>,BGL
587,2005-07-04 07:14:27.442953,-,False,generating core.9778,5,generating <*>,BGL
588,2005-07-04 07:16:26.811512,-,False,generating core.7915,5,generating <*>,BGL
589,2005-07-04 07:18:48.526515,-,False,generating core.3006,5,generating <*>,BGL
590,2005-07-04 07:28:08.559194,-,False,generating core.14627,5,generating <*>,BGL
591,2005-07-04 07:29:57.172516,-,False,generating core.2348,5,generating <*>,BGL
592,2005-07-04 07:31:04.927617,-,False,generating core.226,5,generating <*>,BGL
593,2005-07-04 07:31:06.190628,-,False,generating core.1219,5,generating <*>,BGL
594,2005-07-04 07:31:43.800074,-,False,generating core.8877,5,generating <*>,BGL
595,2005-07-04 07:35:08.890879,-,False,generating core.13558,5,generating <*>,BGL
596,2005-07-04 07:36:36.338885,-,False,generating core.404,5,generating <*>,BGL
597,2005-07-05 12:22:11.843446,-,False,ciod: Missing or invalid fields on line 1 of node map file /home/auselton/bgl/64mps.sequential.mapfile,49,ciod: Missing or invalid fields on line 1 of node map file /home/auselton/bgl/64mps.sequential.mapfile,BGL
598,2005-07-06 06:59:42.777345,-,False,1 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected,50,1 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected,BGL
599,2005-07-07 07:35:17.360203,-,False,generating core.631,5,generating <*>,BGL
600,2005-07-07 07:36:10.216237,-,False,generating core.998,5,generating <*>,BGL
601,2005-07-07 07:57:13.121223,-,False,generating core.1129,5,generating <*>,BGL
602,2005-07-07 07:57:30.872998,-,False,generating core.424,5,generating <*>,BGL
603,2005-07-07 14:41:18.953461,-,False,generating core.1213,5,generating <*>,BGL
604,2005-07-07 14:41:39.016623,-,False,generating core.1433,5,generating <*>,BGL
605,2005-07-07 14:42:18.270771,-,False,generating core.2950,5,generating <*>,BGL
606,2005-07-07 14:46:32.754236,-,False,generating core.319,5,generating <*>,BGL
607,2005-07-07 14:46:33.219615,-,False,generating core.303,5,generating <*>,BGL
608,2005-07-07 14:46:45.171689,-,False,generating core.1998,5,generating <*>,BGL
609,2005-07-07 15:40:01.608873,-,False,632431728 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
610,2005-07-07 15:40:57.457814,-,False,634368144 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
611,2005-07-07 15:43:06.075797,-,False,632254896 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
612,2005-07-07 15:43:26.852210,-,False,633283776 double-hummer alignment exceptions,2,<*> double-hummer alignment exceptions,BGL
613,2005-07-07 18:40:26.584600,-,False,generating core.841,5,generating <*>,BGL
614,2005-07-07 18:41:19.670878,-,False,generating core.815,5,generating <*>,BGL
615,2005-07-07 18:42:34.152599,-,False,generating core.57762,5,generating <*>,BGL
616,2005-07-07 18:43:28.027906,-,False,generating core.3436,5,generating <*>,BGL
617,2005-07-07 19:07:31.240935,-,False,generating core.4592,5,generating <*>,BGL
618,2005-07-07 19:08:15.840409,-,False,generating core.149,5,generating <*>,BGL
619,2005-07-07 19:09:04.167736,-,False,generating core.62507,5,generating <*>,BGL
620,2005-07-07 19:09:50.668802,-,False,generating core.1807,5,generating <*>,BGL
621,2005-07-08 23:15:03.798449,-,False,Node card is not fully functional,46,Node card is not fully functional,BGL
622,2005-07-09 04:33:41.091472,-,False,ciod: duplicate canonical-rank 31 to logical-rank 0 mapping at line 3 of node map file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map,51,ciod: duplicate canonical-rank 31 to logical-rank 0 mapping at line 3 of node map file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map,BGL
623,2005-07-09 04:51:46.753675,-,False,ciod: Error creating node map from file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map: Block device required,44,ciod: Error creating node map from file <*> <*> <*> <*>,BGL
624,2005-07-09 06:54:39.086324,-,False,generating core.9652,5,generating <*>,BGL
625,2005-07-09 06:54:59.161891,-,False,generating core.11154,5,generating <*>,BGL
626,2005-07-09 08:38:19.481016,-,False,generating core.7571,5,generating <*>,BGL
627,2005-07-09 08:38:41.325656,-,False,generating core.12364,5,generating <*>,BGL
628,2005-07-09 08:53:51.797283,-,False,generating core.13817,5,generating <*>,BGL
629,2005-07-09 08:55:19.014398,-,False,generating core.14349,5,generating <*>,BGL
630,2005-07-09 08:56:06.557539,-,False,generating core.8897,5,generating <*>,BGL
631,2005-07-09 09:56:36.409760,-,False,generating core.7946,5,generating <*>,BGL
632,2005-07-09 09:58:00.188544,-,False,generating core.10299,5,generating <*>,BGL
633,2005-07-09 09:58:52.758252,-,False,generating core.9949,5,generating <*>,BGL
634,2005-07-09 09:59:09.533825,-,False,generating core.12012,5,generating <*>,BGL
635,2005-07-09 10:11:43.673631,-,False,generating core.9051,5,generating <*>,BGL
636,2005-07-09 10:14:17.214294,-,False,generating core.7752,5,generating <*>,BGL
637,2005-07-09 10:14:22.332626,-,False,generating core.10793,5,generating <*>,BGL
638,2005-07-09 10:46:35.976265,-,False,generating core.24671,5,generating <*>,BGL
639,2005-07-09 10:46:39.218896,-,False,generating core.40979,5,generating <*>,BGL
640,2005-07-09 10:47:24.204096,-,False,generating core.18129,5,generating <*>,BGL
641,2005-07-09 10:48:25.280918,-,False,generating core.47738,5,generating <*>,BGL
642,2005-07-09 10:48:58.719782,-,False,generating core.42109,5,generating <*>,BGL
643,2005-07-09 10:49:39.479084,-,False,generating core.6682,5,generating <*>,BGL
644,2005-07-09 10:50:29.748945,-,False,generating core.7672,5,generating <*>,BGL
645,2005-07-09 10:51:05.319040,-,False,generating core.47122,5,generating <*>,BGL
646,2005-07-09 10:51:44.555371,-,False,generating core.17493,5,generating <*>,BGL
647,2005-07-09 11:06:05.052923,-,False,generating core.23664,5,generating <*>,BGL
648,2005-07-09 11:09:37.100403,-,False,generating core.19296,5,generating <*>,BGL
649,2005-07-09 11:09:49.772584,-,False,generating core.6553,5,generating <*>,BGL
650,2005-07-09 11:09:54.062141,-,False,generating core.56320,5,generating <*>,BGL
651,2005-07-09 11:10:06.424632,-,False,generating core.3824,5,generating <*>,BGL
652,2005-07-09 11:10:22.118843,-,False,generating core.5781,5,generating <*>,BGL
653,2005-07-09 11:10:58.820525,-,False,generating core.55191,5,generating <*>,BGL
654,2005-07-09 11:11:49.090815,-,False,generating core.38077,5,generating <*>,BGL
655,2005-07-09 11:12:38.927629,-,False,generating core.41557,5,generating <*>,BGL
656,2005-07-09 11:13:17.589543,-,False,generating core.36539,5,generating <*>,BGL
657,2005-07-09 11:28:08.835803,-,False,generating core.51900,5,generating <*>,BGL
658,2005-07-09 11:30:18.267700,-,False,generating core.33018,5,generating <*>,BGL
659,2005-07-09 11:30:39.600360,-,False,generating core.29433,5,generating <*>,BGL
660,2005-07-09 11:33:22.478541,-,False,generating core.36248,5,generating <*>,BGL
661,2005-07-09 11:34:29.833311,-,False,generating core.41080,5,generating <*>,BGL
662,2005-07-09 11:35:08.564220,-,False,generating core.57878,5,generating <*>,BGL
663,2005-07-09 11:39:52.674271,-,False,generating core.245,5,generating <*>,BGL
664,2005-07-09 11:44:25.948722,-,False,generating core.2315,5,generating <*>,BGL
665,2005-07-09 11:45:47.078028,-,False,generating core.30603,5,generating <*>,BGL
666,2005-07-09 11:46:28.950400,-,False,generating core.17517,5,generating <*>,BGL
667,2005-07-09 11:47:25.418111,-,False,generating core.2633,5,generating <*>,BGL
668,2005-07-09 11:49:00.675162,-,False,generating core.50240,5,generating <*>,BGL
669,2005-07-09 11:49:39.697036,-,False,generating core.10211,5,generating <*>,BGL
670,2005-07-09 11:50:01.726751,-,False,generating core.57863,5,generating <*>,BGL
671,2005-07-09 11:50:40.338378,-,False,generating core.51808,5,generating <*>,BGL
672,2005-07-09 11:51:08.686968,-,False,generating core.59907,5,generating <*>,BGL
673,2005-07-09 11:51:16.012286,-,False,generating core.25382,5,generating <*>,BGL
674,2005-07-09 11:52:13.812405,-,False,generating core.8646,5,generating <*>,BGL
675,2005-07-09 11:53:58.430277,-,False,generating core.7167,5,generating <*>,BGL
676,2005-07-09 11:55:34.841282,-,False,generating core.14589,5,generating <*>,BGL
677,2005-07-09 11:56:28.685591,-,False,generating core.2300,5,generating <*>,BGL
678,2005-07-09 11:56:38.939515,-,False,generating core.14652,5,generating <*>,BGL
679,2005-07-09 11:57:26.222399,-,False,generating core.14807,5,generating <*>,BGL
680,2005-07-09 11:58:03.523153,-,False,generating core.31758,5,generating <*>,BGL
681,2005-07-09 11:59:50.155121,-,False,generating core.7205,5,generating <*>,BGL
682,2005-07-09 12:01:00.789241,-,False,generating core.10247,5,generating <*>,BGL
683,2005-07-09 12:31:07.283740,-,False,generating core.30230,5,generating <*>,BGL
684,2005-07-09 12:33:50.353460,-,False,generating core.2299,5,generating <*>,BGL
685,2005-07-09 12:36:57.597431,-,False,generating core.28666,5,generating <*>,BGL
686,2005-07-09 12:37:16.494245,-,False,generating core.2481,5,generating <*>,BGL
687,2005-07-09 12:40:39.809863,-,False,generating core.52376,5,generating <*>,BGL
688,2005-07-09 12:40:41.552838,-,False,generating core.10930,5,generating <*>,BGL
689,2005-07-09 12:40:43.695648,-,False,generating core.51134,5,generating <*>,BGL
690,2005-07-09 12:40:48.888712,-,False,generating core.5235,5,generating <*>,BGL
691,2005-07-09 12:41:33.279413,-,False,generating core.50841,5,generating <*>,BGL
692,2005-07-09 12:43:54.033821,-,False,generating core.48433,5,generating <*>,BGL
693,2005-07-09 12:44:06.253512,-,False,generating core.34955,5,generating <*>,BGL
694,2005-07-09 12:45:46.326910,-,False,generating core.46408,5,generating <*>,BGL
695,2005-07-09 12:46:50.657088,-,False,generating core.35872,5,generating <*>,BGL
696,2005-07-09 12:47:00.644304,-,False,generating core.133,5,generating <*>,BGL
697,2005-07-09 12:47:31.928637,-,False,generating core.4622,5,generating <*>,BGL
698,2005-07-09 12:49:01.731883,-,False,generating core.58351,5,generating <*>,BGL
699,2005-07-09 12:49:45.827456,-,False,generating core.9158,5,generating <*>,BGL
700,2005-07-09 12:50:06.846867,-,False,generating core.22376,5,generating <*>,BGL
701,2005-07-09 12:50:31.927917,-,False,generating core.12329,5,generating <*>,BGL
702,2005-07-09 12:51:14.943043,-,False,generating core.4035,5,generating <*>,BGL
703,2005-07-09 12:51:22.917676,-,False,generating core.15459,5,generating <*>,BGL
704,2005-07-09 13:05:08.134359,-,False,generating core.55384,5,generating <*>,BGL
705,2005-07-09 13:05:18.662491,-,False,generating core.5342,5,generating <*>,BGL
706,2005-07-09 13:05:53.029625,-,False,generating core.46559,5,generating <*>,BGL
707,2005-07-09 13:06:13.254915,-,False,generating core.25604,5,generating <*>,BGL
708,2005-07-09 13:07:06.107122,-,False,generating core.61172,5,generating <*>,BGL
709,2005-07-09 13:09:21.726410,-,False,generating core.25271,5,generating <*>,BGL
710,2005-07-09 13:09:43.917357,-,False,generating core.34015,5,generating <*>,BGL
711,2005-07-09 13:09:58.154321,-,False,generating core.63070,5,generating <*>,BGL
712,2005-07-09 13:12:54.616018,-,False,generating core.31192,5,generating <*>,BGL
713,2005-07-09 13:14:04.443048,-,False,generating core.40344,5,generating <*>,BGL
714,2005-07-09 13:14:05.050608,-,False,generating core.62462,5,generating <*>,BGL
715,2005-07-09 13:14:17.907696,-,False,generating core.40528,5,generating <*>,BGL
716,2005-07-09 13:16:44.901016,-,False,generating core.42234,5,generating <*>,BGL
717,2005-07-09 13:17:00.152550,-,False,generating core.23259,5,generating <*>,BGL
718,2005-07-09 13:17:00.392088,-,False,generating core.24314,5,generating <*>,BGL
719,2005-07-09 13:18:04.050308,-,False,generating core.4180,5,generating <*>,BGL
720,2005-07-09 13:18:20.009738,-,False,generating core.24538,5,generating <*>,BGL
721,2005-07-09 13:19:06.210518,-,False,generating core.26078,5,generating <*>,BGL
722,2005-07-09 13:19:09.983269,-,False,generating core.30706,5,generating <*>,BGL
723,2005-07-09 13:19:17.680850,-,False,generating core.8147,5,generating <*>,BGL
724,2005-07-09 13:20:02.961250,-,False,generating core.57391,5,generating <*>,BGL
725,2005-07-09 13:22:28.887665,-,False,generating core.11784,5,generating <*>,BGL
726,2005-07-09 13:23:19.130183,-,False,generating core.61963,5,generating <*>,BGL
727,2005-07-09 13:23:38.492029,-,False,generating core.33163,5,generating <*>,BGL
728,2005-07-09 13:23:54.723073,-,False,generating core.30275,5,generating <*>,BGL
729,2005-07-09 13:24:19.559994,-,False,generating core.15753,5,generating <*>,BGL
730,2005-07-09 13:25:00.218073,-,False,generating core.7362,5,generating <*>,BGL
731,2005-07-09 16:52:07.005910,-,False,generating core.8575,5,generating <*>,BGL
732,2005-07-09 16:52:22.961118,-,False,generating core.9784,5,generating <*>,BGL
733,2005-07-09 16:53:37.285437,-,False,generating core.11921,5,generating <*>,BGL
734,2005-07-09 16:54:20.026465,-,False,generating core.11879,5,generating <*>,BGL
735,2005-07-09 17:31:19.922132,-,False,generating core.13067,5,generating <*>,BGL
736,2005-07-09 17:33:53.777163,-,False,generating core.13131,5,generating <*>,BGL
737,2005-07-09 17:34:37.516117,-,False,generating core.14071,5,generating <*>,BGL
738,2005-07-09 17:48:46.717674,-,False,generating core.8544,5,generating <*>,BGL
739,2005-07-09 17:48:47.234245,-,False,generating core.8531,5,generating <*>,BGL
740,2005-07-09 17:49:17.958580,-,False,generating core.13946,5,generating <*>,BGL
741,2005-07-09 17:51:44.447891,-,False,generating core.16095,5,generating <*>,BGL
742,2005-07-09 17:52:16.641372,-,False,generating core.7183,5,generating <*>,BGL
743,2005-07-09 17:54:23.740575,-,False,generating core.1988,5,generating <*>,BGL
744,2005-07-09 17:57:46.798518,-,False,generating core.2347,5,generating <*>,BGL
